Fund,Sector,Country,Percent,Date,ISIN
Witan,Global,Ireland,0.25,30/06/2014,GB0009744060
Witan,Global,Italy,0.74,30/06/2014,GB0009744060
Witan,Global,Luxembourg,0.47,30/06/2014,GB0009744060
Witan,Global,Netherlands,1.65,30/06/2014,GB0009744060
Witan,Global,Norway,0.15,30/06/2014,GB0009744060
Witan,Global,Other European,0.7,30/06/2014,GB0009744060
Witan,Global,Spain,0.29,30/06/2014,GB0009744060
Witan,Global,Sweden,0.48,30/06/2014,GB0009744060
Witan,Global,Switzerland,3.04,30/06/2014,GB0009744060
Witan,Global,UK,40.92,30/06/2014,GB0009744060
Witan,Global,Australia,1.45,30/06/2014,GB0009744060
Witan,Global,China,1.07,30/06/2014,GB0009744060
Witan,Global,Far East & Pacific Region,2.1,30/06/2014,GB0009744060
Witan,Global,Hong Kong,1.63,30/06/2014,GB0009744060
Witan,Global,Indonesia,0.8,30/06/2014,GB0009744060
Witan,Global,Japan,7.35,30/06/2014,GB0009744060
Witan,Global,Malaysia,0.23,30/06/2014,GB0009744060
Witan,Global,Philippines,0.1,30/06/2014,GB0009744060
Witan,Global,Singapore,0.91,30/06/2014,GB0009744060
Witan,Global,South Korea,0.65,30/06/2014,GB0009744060
Witan,Global,Taiwan,0.65,30/06/2014,GB0009744060
Witan,Global,Thailand,0.38,30/06/2014,GB0009744060
Witan,Global,Brazil,0.98,30/06/2014,GB0009744060
Witan,Global,Mexico,0.21,30/06/2014,GB0009744060
Witan,Global,Peru,0.13,30/06/2014,GB0009744060
Witan,Global,Israel,0.04,30/06/2014,GB0009744060
Witan,Global,Canada,0.22,30/06/2014,GB0009744060
Witan,Global,USA,23.06,30/06/2014,GB0009744060
Witan,Global,Cash/Cash Equiv.,1,30/06/2014,GB0009744060
Witan Pacific,Asia Pacific - Including Japan,India,4.87,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Australia,7.39,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,China,10.32,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Far East & Pacific Region,9.85,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Hong Kong,12.43,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Indonesia,4.57,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Japan,21.88,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Malaysia,1.88,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Philippines,1.34,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Singapore,10.45,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,South Korea,4.06,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Taiwan,4.37,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Thailand,3.09,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Cash/Cash Equiv.,3.5,30/06/2014,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Fixed Interest,0,30/06/2014,GB0003656021
World Trust Fund,Global,Not reported,,,
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,France,1.02,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Ireland,1.69,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Luxembourg,0.12,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Netherlands,1.53,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Switzerland,9.19,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,China,1.02,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Japan,4.62,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Israel,0.03,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,USA,75.34,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Bermuda,0.44,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Cayman Islands,0.72,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Cash/Cash Equiv.,-0.33,30/06/2014,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Fixed Interest,4.61,30/06/2014,GB0003385308
Yatra Capital,Property Direct - Asia Pacific,Not reported,,,
